,index,table_id,annotator_id,premise,hypothesis,label,premise_cleaned,Rel_with_toks
284,284,T361,GW27," Joaquin Phoenix was Born on Joaquin Rafael Bottom    ( 1974-10-28 )  October 28, 1974  (age 44)   San Juan, Puerto Rico.  The Residence of Joaquin Phoenix are Hollywood Hills, California, U.S..  The Parent(s) of Joaquin Phoenix are Arlyn Phoenix , and John Lee Bottom.  The Relatives of Joaquin Phoenix are River Phoenix (brother) , Rain Phoenix (sister) , Liberty Phoenix (sister) , and Summer Phoenix (sister).  ",Joaquin Rafael Bottom resides in the city he was born in.,0,"joaquin phoenix was born on joaquin rafael bottom     (  1974 - 10 - 28  )   october 28 ,  1974   ( age 44 )    san juan ,  puerto rico .   the residence of joaquin phoenix are hollywood hills ,  california ,  u . s .  .   the parent ( s )  of joaquin phoenix are arlyn phoenix  ,  and john lee bottom .   the relatives of joaquin phoenix are river phoenix  ( brother )   ,  rain phoenix  ( sister )   ,  liberty phoenix  ( sister )   ,  and summer phoenix  ( sister )  . ","[(('phoenix', 1), ('city', 6), 0, ['IsA', 'RelatedTo']), (('age', 20), ('born', 9), 0, ['RelatedTo']), (('phoenix', 33), ('city', 6), 0, ['IsA', 'RelatedTo']), (('phoenix', 52), ('city', 6), 0, ['IsA', 'RelatedTo']), (('phoenix', 55), ('city', 6), 0, ['IsA', 'RelatedTo']), (('lee', 59), ('bottom', 2), 0, ['Co-Hyponym']), (('bottom', 2), ('lee', 59), 1, ['Co-Hyponym']), (('phoenix', 66), ('city', 6), 0, ['IsA', 'RelatedTo']), (('phoenix', 69), ('city', 6), 0, ['IsA', 'RelatedTo']), (('phoenix', 75), ('city', 6), 0, ['IsA', 'RelatedTo']), (('phoenix', 81), ('city', 6), 0, ['IsA', 'RelatedTo']), (('phoenix', 88), ('city', 6), 0, ['IsA', 'RelatedTo'])]"
285,285,T361,GW28," Joaquin Phoenix was Born on Joaquin Rafael Bottom    ( 1974-10-28 )  October 28, 1974  (age 44)   San Juan, Puerto Rico.  The Residence of Joaquin Phoenix are Hollywood Hills, California, U.S..  The Occupation of Joaquin Phoenix are Actor , producer , musician , and activist.  The Parent(s) of Joaquin Phoenix are Arlyn Phoenix , and John Lee Bottom. ",Joaquin Phoenix is an American entertainer.,2,"joaquin phoenix was born on joaquin rafael bottom     (  1974 - 10 - 28  )   october 28 ,  1974   ( age 44 )    san juan ,  puerto rico .   the residence of joaquin phoenix are hollywood hills ,  california ,  u . s .  .   the occupation of joaquin phoenix are actor  ,  producer  ,  musician  ,  and activist .   the parent ( s )  of joaquin phoenix are arlyn phoenix  ,  and john lee bottom . ","[(('hollywood', 35), ('american', 4), 0, ['RelatedTo']), (('actor', 51), ('entertainer', 5), 0, ['Hypernym', 'Co-Hyponym']), (('entertainer', 5), ('actor', 51), 1, ['Co-Hyponym', 'Hyponym']), (('musician', 55), ('entertainer', 5), 0, ['Hypernym']), (('entertainer', 5), ('musician', 55), 1, ['Hyponym'])]"
286,286,T361,GW28," Joaquin Phoenix was Born on Joaquin Rafael Bottom    ( 1974-10-28 )  October 28, 1974  (age 44)   San Juan, Puerto Rico.  The Occupation of Joaquin Phoenix are Actor , producer , musician , and activist.  The Parent(s) of Joaquin Phoenix are Arlyn Phoenix , and John Lee Bottom.  The Relatives of Joaquin Phoenix are River Phoenix (brother) , Rain Phoenix (sister) , Liberty Phoenix (sister) , and Summer Phoenix (sister).  ",Joaquin Phoenix has a sibling that died.,1,"joaquin phoenix was born on joaquin rafael bottom     (  1974 - 10 - 28  )   october 28 ,  1974   ( age 44 )    san juan ,  puerto rico .   the occupation of joaquin phoenix are actor  ,  producer  ,  musician  ,  and activist .   the parent ( s )  of joaquin phoenix are arlyn phoenix  ,  and john lee bottom .   the relatives of joaquin phoenix are river phoenix  ( brother )   ,  rain phoenix  ( sister )   ,  liberty phoenix  ( sister )   ,  and summer phoenix  ( sister )  . ","[(('born', 3), ('died', 6), 0, ['RelatedTo', 'Antonym', 'DistinctFrom']), (('sibling', 4), ('parent', 45), 1, ['RelatedTo']), (('river', 67), ('phoenix', 1), 0, ['RelatedTo']), (('brother', 70), ('sibling', 4), 0, ['IsA', 'RelatedTo']), (('sibling', 4), ('brother', 70), 1, ['RelatedTo']), (('sister', 76), ('sibling', 4), 0, ['IsA', 'RelatedTo']), (('sibling', 4), ('sister', 76), 1, ['RelatedTo']), (('sister', 82), ('sibling', 4), 0, ['IsA', 'RelatedTo']), (('sibling', 4), ('sister', 82), 1, ['RelatedTo']), (('sister', 89), ('sibling', 4), 0, ['IsA', 'RelatedTo']), (('sibling', 4), ('sister', 89), 1, ['RelatedTo'])]"
287,287,T361,GW28," Joaquin Phoenix was Born on Joaquin Rafael Bottom    ( 1974-10-28 )  October 28, 1974  (age 44)   San Juan, Puerto Rico.  The Occupation of Joaquin Phoenix are Actor , producer , musician , and activist.  The Years active of Joaquin Phoenix are 1982 - present.  The Relatives of Joaquin Phoenix are River Phoenix (brother) , Rain Phoenix (sister) , Liberty Phoenix (sister) , and Summer Phoenix (sister).  ",Joaquin Phoenix has been acting since he was a teen.,0,"joaquin phoenix was born on joaquin rafael bottom     (  1974 - 10 - 28  )   october 28 ,  1974   ( age 44 )    san juan ,  puerto rico .   the occupation of joaquin phoenix are actor  ,  producer  ,  musician  ,  and activist .   the years active of joaquin phoenix are 1982  -  present .   the relatives of joaquin phoenix are river phoenix  ( brother )   ,  rain phoenix  ( sister )   ,  liberty phoenix  ( sister )   ,  and summer phoenix  ( sister )  . ","[(('age', 20), ('since', 5), 0, ['RelatedTo']), (('age', 20), ('teen', 9), 0, ['RelatedTo']), (('occupation', 30), ('acting', 4), 0, ['Co-Hyponym']), (('acting', 4), ('occupation', 30), 1, ['Co-Hyponym']), (('actor', 35), ('acting', 4), 0, ['RelatedTo']), (('acting', 4), ('actor', 35), 1, ['RelatedTo']), (('river', 61), ('phoenix', 1), 0, ['RelatedTo'])]"
288,288,T370,GW28," The Origin of Everclear are Portland, Oregon, United States.  The Genres of Everclear are Alternative rock, post-grunge, power pop, and grunge.  The Labels of Everclear are Eleven Seven, Capitol, Tim/Kerr, 429, Cleopatra, DO IT, and The End.  The Website of Everclear are everclearmusic .com.  ",Everclear is an American rock band.,2,"the origin of everclear are portland ,  oregon ,  united states .   the genres of everclear are alternative rock ,  post - grunge ,  power pop ,  and grunge .   the labels of everclear are eleven seven ,  capitol ,  tim / kerr ,  429 ,  cleopatra ,  do it ,  and the end .   the website of everclear are everclearmusic  . com . ","[(('band', 5), ('rock', 18), 1, ['RelatedTo']), (('post', 20), ('rock', 4), 0, ['Co-Hyponym']), (('rock', 4), ('post', 20), 1, ['Co-Hyponym']), (('pop', 25), ('rock', 4), 0, ['Co-Hyponym']), (('rock', 4), ('pop', 25), 1, ['RelatedTo', 'Co-Hyponym']), (('band', 5), ('labels', 31), 1, ['RelatedTo'])]"
289,289,T370,GW28," The Origin of Everclear are Portland, Oregon, United States.  The Genres of Everclear are Alternative rock, post-grunge, power pop, and grunge.  The Years active of Everclear are 1991 - present.  The Labels of Everclear are Eleven Seven, Capitol, Tim/Kerr, 429, Cleopatra, DO IT, and The End. ",Everclear is made up of four members.,1,"the origin of everclear are portland ,  oregon ,  united states .   the genres of everclear are alternative rock ,  post - grunge ,  power pop ,  and grunge .   the years active of everclear are 1991  -  present .   the labels of everclear are eleven seven ,  capitol ,  tim / kerr ,  429 ,  cleopatra ,  do it ,  and the end . ","[(('seven', 46), ('four', 5), 0, ['Co-Hyponym']), (('four', 5), ('seven', 46), 1, ['Co-Hyponym'])]"
290,290,T370,GW28," The Origin of Everclear are Portland, Oregon, United States.  The Genres of Everclear are Alternative rock, post-grunge, power pop, and grunge.  The Years active of Everclear are 1991 - present.  The Labels of Everclear are Eleven Seven, Capitol, Tim/Kerr, 429, Cleopatra, DO IT, and The End. ",Everclear disbanded and reunited multiple times.,0,"the origin of everclear are portland ,  oregon ,  united states .   the genres of everclear are alternative rock ,  post - grunge ,  power pop ,  and grunge .   the years active of everclear are 1991  -  present .   the labels of everclear are eleven seven ,  capitol ,  tim / kerr ,  429 ,  cleopatra ,  do it ,  and the end . ","[(('reunited', 3), ('united', 9), 1, ['RelatedTo']), (('united', 9), ('multiple', 4), 0, ['RelatedTo']), (('years', 31), ('times', 5), 0, ['Co-Hyponym']), (('times', 5), ('years', 31), 1, ['Co-Hyponym'])]"
291,291,T370,GW14," The Origin of Everclear are Portland, Oregon, United States.  The Genres of Everclear are Alternative rock, post-grunge, power pop, and grunge.  The Years active of Everclear are 1991 - present.  The Labels of Everclear are Eleven Seven, Capitol, Tim/Kerr, 429, Cleopatra, DO IT, and The End. ",Everclear has been active for more than a quarter of a century.,2,"the origin of everclear are portland ,  oregon ,  united states .   the genres of everclear are alternative rock ,  post - grunge ,  power pop ,  and grunge .   the years active of everclear are 1991  -  present .   the labels of everclear are eleven seven ,  capitol ,  tim / kerr ,  429 ,  cleopatra ,  do it ,  and the end . ","[(('years', 31), ('quarter', 8), 0, ['Co-Hyponym']), (('quarter', 8), ('years', 31), 1, ['Co-Hyponym']), (('years', 31), ('century', 11), 0, ['Co-Hyponym']), (('century', 11), ('years', 31), 1, ['IsA', 'RelatedTo', 'Co-Hyponym']), (('active', 32), ('quarter', 8), 0, ['Co-Hyponym']), (('quarter', 8), ('active', 32), 1, ['Co-Hyponym']), (('eleven', 45), ('century', 11), 0, ['Co-Hyponym']), (('century', 11), ('eleven', 45), 1, ['Co-Hyponym']), (('end', 63), ('quarter', 8), 0, ['Co-Hyponym']), (('quarter', 8), ('end', 63), 1, ['Co-Hyponym'])]"
292,292,T370,GW14," The Origin of Everclear are Portland, Oregon, United States.  The Genres of Everclear are Alternative rock, post-grunge, power pop, and grunge.  The Labels of Everclear are Eleven Seven, Capitol, Tim/Kerr, 429, Cleopatra, DO IT, and The End.  The Website of Everclear are everclearmusic .com.  ","The Cleopatra record label is located in Portland, Oregon.",1,"the origin of everclear are portland ,  oregon ,  united states .   the genres of everclear are alternative rock ,  post - grunge ,  power pop ,  and grunge .   the labels of everclear are eleven seven ,  capitol ,  tim / kerr ,  429 ,  cleopatra ,  do it ,  and the end .   the website of everclear are everclearmusic  . com . ","[(('portland', 5), ('oregon', 9), 0, ['RelatedTo', 'PartOf']), (('oregon', 9), ('portland', 5), 1, ['RelatedTo']), (('oregon', 7), ('portland', 7), 0, ['RelatedTo']), (('portland', 7), ('oregon', 7), 1, ['RelatedTo', 'PartOf']), (('post', 20), ('record', 2), 0, ['Hypernym', 'MannerOf', 'Co-Hyponym']), (('record', 2), ('post', 20), 1, ['Co-Hyponym', 'Hyponym']), (('post', 20), ('label', 3), 0, ['Hypernym']), (('label', 3), ('post', 20), 1, ['Hyponym']), (('post', 20), ('oregon', 9), 0, ['RelatedTo']), (('labels', 31), ('label', 3), 0, ['FormOf', 'RelatedTo'])]"
293,293,T370,GW14," The Origin of Everclear are Portland, Oregon, United States.  The Genres of Everclear are Alternative rock, post-grunge, power pop, and grunge.  The Years active of Everclear are 1991 - present.  The Labels of Everclear are Eleven Seven, Capitol, Tim/Kerr, 429, Cleopatra, DO IT, and The End. ",Everclear's music can only be categorized into a single genre.,0,"the origin of everclear are portland ,  oregon ,  united states .   the genres of everclear are alternative rock ,  post - grunge ,  power pop ,  and grunge .   the years active of everclear are 1991  -  present .   the labels of everclear are eleven seven ,  capitol ,  tim / kerr ,  429 ,  cleopatra ,  do it ,  and the end . ","[(('united', 9), ('single', 10), 0, ['RelatedTo']), (('music', 3), ('genres', 13), 1, ['RelatedTo']), (('genres', 13), ('genre', 11), 0, ['FormOf', 'RelatedTo']), (('rock', 18), ('music', 3), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('music', 3), ('rock', 18), 1, ['RelatedTo', 'Hyponym']), (('rock', 18), ('single', 10), 0, ['RelatedTo']), (('rock', 18), ('genre', 11), 0, ['Hypernym', 'RelatedTo']), (('genre', 11), ('rock', 18), 1, ['Hyponym']), (('post', 20), ('music', 3), 0, ['HasContext']), (('pop', 25), ('music', 3), 0, ['Hypernym']), (('music', 3), ('pop', 25), 1, ['RelatedTo', 'Hyponym']), (('pop', 25), ('single', 10), 0, ['Co-Hyponym']), (('single', 10), ('pop', 25), 1, ['Co-Hyponym']), (('pop', 25), ('genre', 11), 0, ['Hypernym']), (('genre', 11), ('pop', 25), 1, ['Hyponym']), (('seven', 46), ('single', 10), 0, ['Co-Hyponym']), (('single', 10), ('seven', 46), 1, ['Co-Hyponym']), (('end', 63), ('music', 3), 0, ['Hypernym']), (('music', 3), ('end', 63), 1, ['Hyponym'])]"
294,294,T370,GW0," The Origin of Everclear are Portland, Oregon, United States.  The Genres of Everclear are Alternative rock, post-grunge, power pop, and grunge.  The Years active of Everclear are 1991 - present.  The Labels of Everclear are Eleven Seven, Capitol, Tim/Kerr, 429, Cleopatra, DO IT, and The End. ",Everclear are from the Pacific Northwest region of the United States.,2,"the origin of everclear are portland ,  oregon ,  united states .   the genres of everclear are alternative rock ,  post - grunge ,  power pop ,  and grunge .   the years active of everclear are 1991  -  present .   the labels of everclear are eleven seven ,  capitol ,  tim / kerr ,  429 ,  cleopatra ,  do it ,  and the end . ","[(('oregon', 7), ('northwest', 5), 0, ['PartOf']), (('end', 63), ('region', 6), 0, ['Hypernym']), (('region', 6), ('end', 63), 1, ['Hyponym'])]"
295,295,T370,GW0," The Origin of Everclear are Portland, Oregon, United States.  The Genres of Everclear are Alternative rock, post-grunge, power pop, and grunge.  The Years active of Everclear are 1991 - present.  The Labels of Everclear are Eleven Seven, Capitol, Tim/Kerr, 429, Cleopatra, DO IT, and The End. ",Everclear were signed to Capitol records throughout the 1990's.,1,"the origin of everclear are portland ,  oregon ,  united states .   the genres of everclear are alternative rock ,  post - grunge ,  power pop ,  and grunge .   the years active of everclear are 1991  -  present .   the labels of everclear are eleven seven ,  capitol ,  tim / kerr ,  429 ,  cleopatra ,  do it ,  and the end . ",
296,296,T370,GW0," The Origin of Everclear are Portland, Oregon, United States.  The Genres of Everclear are Alternative rock, post-grunge, power pop, and grunge.  The Years active of Everclear are 1991 - present.  The Labels of Everclear are Eleven Seven, Capitol, Tim/Kerr, 429, Cleopatra, DO IT, and The End. ",Everclear have been performing grunge music for over thirty years.,0,"the origin of everclear are portland ,  oregon ,  united states .   the genres of everclear are alternative rock ,  post - grunge ,  power pop ,  and grunge .   the years active of everclear are 1991  -  present .   the labels of everclear are eleven seven ,  capitol ,  tim / kerr ,  429 ,  cleopatra ,  do it ,  and the end . ","[(('music', 5), ('genres', 13), 1, ['RelatedTo']), (('rock', 18), ('music', 5), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('music', 5), ('rock', 18), 1, ['RelatedTo', 'Hyponym']), (('post', 20), ('music', 5), 0, ['HasContext']), (('pop', 25), ('music', 5), 0, ['Hypernym']), (('music', 5), ('pop', 25), 1, ['RelatedTo', 'Hyponym']), (('eleven', 45), ('thirty', 8), 0, ['Co-Hyponym']), (('thirty', 8), ('eleven', 45), 1, ['Co-Hyponym']), (('end', 63), ('music', 5), 0, ['Hypernym']), (('music', 5), ('end', 63), 1, ['Hyponym'])]"
297,297,T372,GW27," The Birth name of Florence Lawrence are Florence Annie Bridgwood.  The Died of Florence Lawrence are December 28, 1938 (aged 52)  Beverly Hills, California, U.S..  The Cause of death of Florence Lawrence are Suicide by poison.  The Spouse(s) of Florence Lawrence are Harry Solter ( m.  1908; died 1920) , Charles Woodring ( m.  1921;  div.  1932) , and Henry Bolton ( m.  1933;  div.  1934).  ",Florence Annie Bridgwood committed suicide in 1938.,2,"the birth name of florence lawrence are florence annie bridgwood .   the died of florence lawrence are december 28 ,  1938  ( aged 52 )   beverly hills ,  california ,  u . s .  .   the cause of death of florence lawrence are suicide by poison .   the spouse ( s )  of florence lawrence are harry solter  (  m .   1908 ;  died 1920 )   ,  charles woodring  (  m .   1921 ;   div .   1932 )   ,  and henry bolton  (  m .   1933 ;   div .   1934 )  . ","[(('cause', 36), ('suicide', 4), 0, ['Hyponym']), (('suicide', 4), ('cause', 36), 1, ['Hypernym']), (('death', 38), ('suicide', 4), 0, ['CreatedBy', 'Co-Hyponym']), (('suicide', 4), ('death', 38), 1, ['Co-Hyponym', 'UsedFor'])]"
298,298,T372,GW27," The Birth name of Florence Lawrence are Florence Annie Bridgwood.  The Died of Florence Lawrence are December 28, 1938 (aged 52)  Beverly Hills, California, U.S..  The Resting place of Florence Lawrence are Hollywood Forever Cemetery.  The Spouse(s) of Florence Lawrence are Harry Solter ( m.  1908; died 1920) , Charles Woodring ( m.  1921;  div.  1932) , and Henry Bolton ( m.  1933;  div.  1934).  ",Florence Annie Bridgwood is buried near her first husband in Hollywood Forever Cemetery.,1,"the birth name of florence lawrence are florence annie bridgwood .   the died of florence lawrence are december 28 ,  1938  ( aged 52 )   beverly hills ,  california ,  u . s .  .   the resting place of florence lawrence are hollywood forever cemetery .   the spouse ( s )  of florence lawrence are harry solter  (  m .   1908 ;  died 1920 )   ,  charles woodring  (  m .   1921 ;   div .   1932 )   ,  and henry bolton  (  m .   1933 ;   div .   1934 )  . ","[(('birth', 1), ('first', 7), 0, ['Hypernym']), (('first', 7), ('birth', 1), 1, ['Hyponym']), (('name', 2), ('first', 7), 0, ['RelatedTo']), (('buried', 4), ('place', 37), 1, ['RelatedTo']), (('first', 7), ('place', 37), 1, ['RelatedTo']), (('cemetery', 44), ('buried', 4), 0, ['RelatedTo']), (('spouse', 47), ('husband', 8), 0, ['Hyponym']), (('husband', 8), ('spouse', 47), 1, ['IsA', 'Hypernym'])]"
299,299,T372,GW27," The Birth name of Florence Lawrence are Florence Annie Bridgwood.  The Died of Florence Lawrence are December 28, 1938 (aged 52)  Beverly Hills, California, U.S..  The Cause of death of Florence Lawrence are Suicide by poison.  The Spouse(s) of Florence Lawrence are Harry Solter ( m.  1908; died 1920) , Charles Woodring ( m.  1921;  div.  1932) , and Henry Bolton ( m.  1933;  div.  1934).  ",Florence Annie Bridgwood's last marriage was ended by her suicide.,0,"the birth name of florence lawrence are florence annie bridgwood .   the died of florence lawrence are december 28 ,  1938  ( aged 52 )   beverly hills ,  california ,  u . s .  .   the cause of death of florence lawrence are suicide by poison .   the spouse ( s )  of florence lawrence are harry solter  (  m .   1908 ;  died 1920 )   ,  charles woodring  (  m .   1921 ;   div .   1932 )   ,  and henry bolton  (  m .   1933 ;   div .   1934 )  . ","[(('cause', 36), ('suicide', 11), 0, ['Hyponym']), (('suicide', 11), ('cause', 36), 1, ['Hypernym']), (('death', 38), ('last', 5), 0, ['Co-Hyponym', 'Synonym']), (('last', 5), ('death', 38), 1, ['RelatedTo', 'Synonym', 'Co-Hyponym']), (('death', 38), ('suicide', 11), 0, ['CreatedBy', 'Co-Hyponym']), (('suicide', 11), ('death', 38), 1, ['Co-Hyponym', 'UsedFor'])]"
