,index,table_id,annotator_id,premise,hypothesis,label,premise_cleaned,Rel_with_toks
571,571,T760,GW51," David Charles Hahn was Born on (1976-10-30)October 30, 1976 , Shelby Charter Township, Michigan, United States [ citation needed ].  David Charles Hahn was Died on September 27, 2016(2016-09-27) (aged 39) , Shelby Charter Township, Michigan, United States.  The Cause of death of David Charles Hahn are Alcohol poisoning.  The Known for of David Charles Hahn are building a nuclear reactor in his backyard at the age of 17.  ",David Charles Hahn championed nuclear energy was involved in the construction of 8 nuclear plants.,1,"david charles hahn was born on  ( 1976 - 10 - 30 ) october 30 ,  1976  ,  shelby charter township ,  michigan ,  united states  .   david charles hahn was died on september 27 ,  2016 ( 2016 - 09 - 27 )   ( aged 39 )   ,  shelby charter township ,  michigan ,  united states .   the cause of death of david charles hahn are alcohol poisoning .   the known for of david charles hahn are building a nuclear reactor in his backyard at the age of 17 . ","[(('building', 78), ('construction', 10), 0, ['Hypernym', 'Synonym', 'RelatedTo']), (('construction', 10), ('building', 78), 1, ['Synonym', 'RelatedTo', 'Hyponym']), (('energy', 5), ('nuclear', 80), 1, ['RelatedTo']), (('age', 87), ('involved', 7), 0, ['RelatedTo'])]"
572,572,T760,GW51," David Charles Hahn was Born on (1976-10-30)October 30, 1976 , Shelby Charter Township, Michigan, United States [ citation needed ].  David Charles Hahn was Died on September 27, 2016(2016-09-27) (aged 39) , Shelby Charter Township, Michigan, United States.  The Cause of death of David Charles Hahn are Alcohol poisoning.  The Known for of David Charles Hahn are building a nuclear reactor in his backyard at the age of 17.  ",Charles Hahn cannot advocate for nuclear power on talking tours in the present.,2,"david charles hahn was born on  ( 1976 - 10 - 30 ) october 30 ,  1976  ,  shelby charter township ,  michigan ,  united states  .   david charles hahn was died on september 27 ,  2016 ( 2016 - 09 - 27 )   ( aged 39 )   ,  shelby charter township ,  michigan ,  united states .   the cause of death of david charles hahn are alcohol poisoning .   the known for of david charles hahn are building a nuclear reactor in his backyard at the age of 17 . ","[(('cause', 59), ('advocate', 3), 0, ['Hyponym']), (('advocate', 3), ('cause', 59), 1, ['Hypernym']), (('cause', 59), ('power', 6), 0, ['Hyponym']), (('power', 6), ('cause', 59), 1, ['Hypernym']), (('death', 61), ('power', 6), 0, ['Co-Hyponym']), (('power', 6), ('death', 61), 1, ['Co-Hyponym']), (('power', 6), ('nuclear', 80), 1, ['RelatedTo'])]"
573,573,T760,GW28," David Charles Hahn was Born on (1976-10-30)October 30, 1976 , Shelby Charter Township, Michigan, United States [ citation needed ].  David Charles Hahn was Died on September 27, 2016(2016-09-27) (aged 39) , Shelby Charter Township, Michigan, United States.  The Cause of death of David Charles Hahn are Alcohol poisoning.  The Known for of David Charles Hahn are building a nuclear reactor in his backyard at the age of 17.  ",David Charles Hahn was an Canadian male.,0,"david charles hahn was born on  ( 1976 - 10 - 30 ) october 30 ,  1976  ,  shelby charter township ,  michigan ,  united states  .   david charles hahn was died on september 27 ,  2016 ( 2016 - 09 - 27 )   ( aged 39 )   ,  shelby charter township ,  michigan ,  united states .   the cause of death of david charles hahn are alcohol poisoning .   the known for of david charles hahn are building a nuclear reactor in his backyard at the age of 17 . ","[(('cause', 59), ('male', 6), 0, ['Hyponym']), (('male', 6), ('cause', 59), 1, ['Hypernym'])]"
574,574,T760,GW28," David Charles Hahn was Born on (1976-10-30)October 30, 1976 , Shelby Charter Township, Michigan, United States [ citation needed ].  David Charles Hahn was Died on September 27, 2016(2016-09-27) (aged 39) , Shelby Charter Township, Michigan, United States.  The Cause of death of David Charles Hahn are Alcohol poisoning.  The Known for of David Charles Hahn are building a nuclear reactor in his backyard at the age of 17.  ",David Charles Hahn was a Boy Scout.,1,"david charles hahn was born on  ( 1976 - 10 - 30 ) october 30 ,  1976  ,  shelby charter township ,  michigan ,  united states  .   david charles hahn was died on september 27 ,  2016 ( 2016 - 09 - 27 )   ( aged 39 )   ,  shelby charter township ,  michigan ,  united states .   the cause of death of david charles hahn are alcohol poisoning .   the known for of david charles hahn are building a nuclear reactor in his backyard at the age of 17 . ","[(('cause', 59), ('boy', 5), 0, ['Hyponym']), (('boy', 5), ('cause', 59), 1, ['Hypernym']), (('cause', 59), ('scout', 6), 0, ['Hyponym']), (('scout', 6), ('cause', 59), 1, ['Hypernym']), (('boy', 5), ('age', 87), 1, ['RelatedTo'])]"
575,575,T760,GW28," David Charles Hahn was Born on (1976-10-30)October 30, 1976 , Shelby Charter Township, Michigan, United States [ citation needed ].  David Charles Hahn was Died on September 27, 2016(2016-09-27) (aged 39) , Shelby Charter Township, Michigan, United States.  The Cause of death of David Charles Hahn are Alcohol poisoning.  The Known for of David Charles Hahn are building a nuclear reactor in his backyard at the age of 17.  ",David Charles Hahn was an American scientist.,2,"david charles hahn was born on  ( 1976 - 10 - 30 ) october 30 ,  1976  ,  shelby charter township ,  michigan ,  united states  .   david charles hahn was died on september 27 ,  2016 ( 2016 - 09 - 27 )   ( aged 39 )   ,  shelby charter township ,  michigan ,  united states .   the cause of death of david charles hahn are alcohol poisoning .   the known for of david charles hahn are building a nuclear reactor in his backyard at the age of 17 . ","[(('cause', 59), ('scientist', 6), 0, ['Hyponym']), (('scientist', 6), ('cause', 59), 1, ['Hypernym'])]"
576,576,T762,GW51," The Artist of Crucifix by Cimabue at Santa Croce are Cimabue.  The Year of Crucifix by Cimabue at Santa Croce are 1287-1288.  The Dimensions of Crucifix by Cimabue at Santa Croce are 448 cm 390 cm (176 in 150 in).  The Location of Crucifix by Cimabue at Santa Croce are Basilica di Santa Croce, Florence.  ",Crucifix by Cimabue at Santa Croce is a album by Cimabue.,0,"the artist of crucifix by cimabue at santa croce are cimabue .   the year of crucifix by cimabue at santa croce are 1287 - 1288 .   the dimensions of crucifix by cimabue at santa croce are 448 cm 390 cm  ( 176 in 150 in )  .   the location of crucifix by cimabue at santa croce are basilica di santa croce ,  florence . ","[(('crucifix', 3), ('croce', 5), 0, ['Synonym']), (('crucifix', 0), ('croce', 8), 1, ['Synonym']), (('crucifix', 15), ('croce', 5), 0, ['Synonym']), (('crucifix', 0), ('croce', 20), 1, ['Synonym']), (('crucifix', 29), ('croce', 5), 0, ['Synonym']), (('crucifix', 0), ('croce', 34), 1, ['Synonym']), (('crucifix', 50), ('croce', 5), 0, ['Synonym']), (('crucifix', 0), ('croce', 55), 1, ['Synonym']), (('crucifix', 0), ('croce', 60), 1, ['Synonym'])]"
577,577,T762,GW51," The Artist of Crucifix by Cimabue at Santa Croce are Cimabue.  The Medium of Crucifix by Cimabue at Santa Croce are Distemper on wood panel.  The Dimensions of Crucifix by Cimabue at Santa Croce are 448 cm 390 cm (176 in 150 in).  The Location of Crucifix by Cimabue at Santa Croce are Basilica di Santa Croce, Florence.  ",Crucifix by Cimabue at Santa Croce portrayed Jesus dying on a cross in Spain.,1,"the artist of crucifix by cimabue at santa croce are cimabue .   the medium of crucifix by cimabue at santa croce are distemper on wood panel .   the dimensions of crucifix by cimabue at santa croce are 448 cm 390 cm  ( 176 in 150 in )  .   the location of crucifix by cimabue at santa croce are basilica di santa croce ,  florence . ","[(('crucifix', 3), ('croce', 5), 0, ['Synonym']), (('crucifix', 3), ('jesus', 7), 0, ['RelatedTo']), (('crucifix', 3), ('cross', 11), 0, ['RelatedTo', 'IsA']), (('cross', 11), ('crucifix', 3), 1, ['Synonym', 'RelatedTo']), (('crucifix', 0), ('croce', 8), 1, ['Synonym']), (('cross', 11), ('croce', 8), 1, ['Synonym']), (('crucifix', 15), ('croce', 5), 0, ['Synonym']), (('crucifix', 15), ('jesus', 7), 0, ['RelatedTo']), (('crucifix', 15), ('cross', 11), 0, ['RelatedTo', 'IsA']), (('cross', 11), ('crucifix', 15), 1, ['Synonym', 'RelatedTo']), (('crucifix', 0), ('croce', 20), 1, ['Synonym']), (('cross', 11), ('croce', 20), 1, ['Synonym']), (('cross', 11), ('wood', 24), 1, ['RelatedTo']), (('crucifix', 30), ('croce', 5), 0, ['Synonym']), (('crucifix', 30), ('jesus', 7), 0, ['RelatedTo']), (('crucifix', 30), ('cross', 11), 0, ['RelatedTo', 'IsA']), (('cross', 11), ('crucifix', 30), 1, ['Synonym', 'RelatedTo']), (('crucifix', 0), ('croce', 35), 1, ['Synonym']), (('cross', 11), ('croce', 35), 1, ['Synonym']), (('cross', 11), ('location', 49), 1, ['RelatedTo']), (('crucifix', 51), ('croce', 5), 0, ['Synonym']), (('crucifix', 51), ('jesus', 7), 0, ['RelatedTo']), (('crucifix', 51), ('cross', 11), 0, ['RelatedTo', 'IsA']), (('cross', 11), ('crucifix', 51), 1, ['Synonym', 'RelatedTo']), (('crucifix', 0), ('croce', 56), 1, ['Synonym']), (('cross', 11), ('croce', 56), 1, ['Synonym']), (('crucifix', 0), ('croce', 61), 1, ['Synonym']), (('cross', 11), ('croce', 61), 1, ['Synonym'])]"
578,578,T762,GW51, The Artist of Crucifix by Cimabue at Santa Croce are Cimabue.  The Year of Crucifix by Cimabue at Santa Croce are 1287-1288.  The Medium of Crucifix by Cimabue at Santa Croce are Distemper on wood panel.  The Dimensions of Crucifix by Cimabue at Santa Croce are 448 cm 390 cm (176 in 150 in). ,Crucifix by Cimabue at Santa Croce took one years to paint by Cimabue before it was complete.,2,the artist of crucifix by cimabue at santa croce are cimabue .   the year of crucifix by cimabue at santa croce are 1287 - 1288 .   the medium of crucifix by cimabue at santa croce are distemper on wood panel .   the dimensions of crucifix by cimabue at santa croce are 448 cm 390 cm  ( 176 in 150 in )  . ,"[(('artist', 1), ('paint', 10), 0, ['CapableOf']), (('paint', 10), ('artist', 1), 1, ['RelatedTo']), (('crucifix', 3), ('croce', 5), 0, ['Synonym']), (('crucifix', 0), ('croce', 8), 1, ['Synonym']), (('year', 13), ('years', 8), 0, ['Co-Hyponym']), (('years', 8), ('year', 13), 1, ['FormOf', 'RelatedTo', 'Co-Hyponym']), (('crucifix', 15), ('croce', 5), 0, ['Synonym']), (('crucifix', 0), ('croce', 20), 1, ['Synonym']), (('medium', 27), ('paint', 10), 0, ['RelatedTo']), (('paint', 10), ('medium', 27), 1, ['RelatedTo']), (('crucifix', 29), ('croce', 5), 0, ['Synonym']), (('crucifix', 0), ('croce', 34), 1, ['Synonym']), (('distemper', 36), ('paint', 10), 0, ['RelatedTo', 'Hypernym', 'MannerOf', 'IsA']), (('paint', 10), ('distemper', 36), 1, ['Hyponym']), (('paint', 10), ('wood', 38), 1, ['RelatedTo']), (('crucifix', 44), ('croce', 5), 0, ['Synonym']), (('crucifix', 0), ('croce', 49), 1, ['Synonym'])]"
579,579,T762,GW4, The Artist of Crucifix by Cimabue at Santa Croce are Cimabue.  The Year of Crucifix by Cimabue at Santa Croce are 1287-1288.  The Medium of Crucifix by Cimabue at Santa Croce are Distemper on wood panel.  The Dimensions of Crucifix by Cimabue at Santa Croce are 448 cm 390 cm (176 in 150 in). ,The piece Crucifix by Cimabue at Santa Croce is oil on paper cardboard.,0,the artist of crucifix by cimabue at santa croce are cimabue .   the year of crucifix by cimabue at santa croce are 1287 - 1288 .   the medium of crucifix by cimabue at santa croce are distemper on wood panel .   the dimensions of crucifix by cimabue at santa croce are 448 cm 390 cm  ( 176 in 150 in )  . ,"[(('crucifix', 3), ('croce', 7), 0, ['Synonym']), (('crucifix', 2), ('croce', 8), 1, ['Synonym']), (('crucifix', 15), ('croce', 7), 0, ['Synonym']), (('crucifix', 2), ('croce', 20), 1, ['Synonym']), (('medium', 27), ('paper', 11), 0, ['Hyponym']), (('paper', 11), ('medium', 27), 1, ['Hypernym', 'RelatedTo', 'IsA']), (('crucifix', 29), ('croce', 7), 0, ['Synonym']), (('crucifix', 2), ('croce', 34), 1, ['Synonym']), (('wood', 38), ('paper', 11), 0, ['Antonym', 'RelatedTo']), (('paper', 11), ('wood', 38), 1, ['RelatedTo', 'MadeOf']), (('cardboard', 12), ('wood', 38), 1, ['RelatedTo']), (('panel', 39), ('piece', 1), 0, ['Hypernym']), (('piece', 1), ('panel', 39), 1, ['Hyponym']), (('crucifix', 44), ('croce', 7), 0, ['Synonym']), (('crucifix', 2), ('croce', 49), 1, ['Synonym'])]"
580,580,T762,GW4, The Artist of Crucifix by Cimabue at Santa Croce are Cimabue.  The Year of Crucifix by Cimabue at Santa Croce are 1287-1288.  The Medium of Crucifix by Cimabue at Santa Croce are Distemper on wood panel.  The Dimensions of Crucifix by Cimabue at Santa Croce are 448 cm 390 cm (176 in 150 in). ,The art piece Crucifix by Cimabue at Santa Croce took several years to paint.,1,the artist of crucifix by cimabue at santa croce are cimabue .   the year of crucifix by cimabue at santa croce are 1287 - 1288 .   the medium of crucifix by cimabue at santa croce are distemper on wood panel .   the dimensions of crucifix by cimabue at santa croce are 448 cm 390 cm  ( 176 in 150 in )  . ,"[(('artist', 1), ('art', 1), 0, ['RelatedTo']), (('art', 1), ('artist', 1), 1, ['CreatedBy']), (('artist', 1), ('paint', 13), 0, ['CapableOf']), (('paint', 13), ('artist', 1), 1, ['RelatedTo']), (('crucifix', 3), ('croce', 8), 0, ['Synonym']), (('crucifix', 3), ('croce', 8), 1, ['Synonym']), (('year', 13), ('years', 11), 0, ['Co-Hyponym']), (('years', 11), ('year', 13), 1, ['FormOf', 'RelatedTo', 'Co-Hyponym']), (('crucifix', 15), ('croce', 8), 0, ['Synonym']), (('crucifix', 3), ('croce', 20), 1, ['Synonym']), (('art', 1), ('medium', 27), 1, ['RelatedTo']), (('medium', 27), ('paint', 13), 0, ['RelatedTo']), (('paint', 13), ('medium', 27), 1, ['RelatedTo']), (('crucifix', 29), ('croce', 8), 0, ['Synonym']), (('crucifix', 3), ('croce', 34), 1, ['Synonym']), (('distemper', 36), ('art', 1), 0, ['Hypernym', 'HasContext']), (('art', 1), ('distemper', 36), 1, ['Hyponym']), (('distemper', 36), ('paint', 13), 0, ['RelatedTo', 'Hypernym', 'MannerOf', 'IsA']), (('paint', 13), ('distemper', 36), 1, ['Hyponym']), (('paint', 13), ('wood', 38), 1, ['RelatedTo']), (('panel', 39), ('piece', 2), 0, ['Hypernym']), (('piece', 2), ('panel', 39), 1, ['Hyponym']), (('crucifix', 44), ('croce', 8), 0, ['Synonym']), (('crucifix', 3), ('croce', 49), 1, ['Synonym'])]"
581,581,T762,GW4," The Artist of Crucifix by Cimabue at Santa Croce are Cimabue.  The Medium of Crucifix by Cimabue at Santa Croce are Distemper on wood panel.  The Dimensions of Crucifix by Cimabue at Santa Croce are 448 cm 390 cm (176 in 150 in).  The Location of Crucifix by Cimabue at Santa Croce are Basilica di Santa Croce, Florence.  ",The art piece Crucifix by Cimabue at Santa Croce is located in Italy.,2,"the artist of crucifix by cimabue at santa croce are cimabue .   the medium of crucifix by cimabue at santa croce are distemper on wood panel .   the dimensions of crucifix by cimabue at santa croce are 448 cm 390 cm  ( 176 in 150 in )  .   the location of crucifix by cimabue at santa croce are basilica di santa croce ,  florence . ","[(('artist', 1), ('art', 1), 0, ['RelatedTo']), (('art', 1), ('artist', 1), 1, ['CreatedBy']), (('crucifix', 3), ('croce', 8), 0, ['Synonym']), (('crucifix', 3), ('croce', 8), 1, ['Synonym']), (('art', 1), ('medium', 13), 1, ['RelatedTo']), (('crucifix', 15), ('croce', 8), 0, ['Synonym']), (('crucifix', 3), ('croce', 20), 1, ['Synonym']), (('distemper', 22), ('art', 1), 0, ['Hypernym', 'HasContext']), (('art', 1), ('distemper', 22), 1, ['Hyponym']), (('panel', 25), ('piece', 2), 0, ['Hypernym']), (('piece', 2), ('panel', 25), 1, ['Hyponym']), (('crucifix', 30), ('croce', 8), 0, ['Synonym']), (('crucifix', 3), ('croce', 35), 1, ['Synonym']), (('crucifix', 51), ('croce', 8), 0, ['Synonym']), (('crucifix', 3), ('croce', 56), 1, ['Synonym']), (('crucifix', 3), ('croce', 61), 1, ['Synonym']), (('florence', 63), ('italy', 12), 0, ['RelatedTo'])]"
582,582,T762,GW28," The Artist of Crucifix by Cimabue at Santa Croce are Cimabue.  The Medium of Crucifix by Cimabue at Santa Croce are Distemper on wood panel.  The Dimensions of Crucifix by Cimabue at Santa Croce are 448 cm 390 cm (176 in 150 in).  The Location of Crucifix by Cimabue at Santa Croce are Basilica di Santa Croce, Florence.  ",Crucifix by Cimabue at Santa Croce is a American religious work of art.,0,"the artist of crucifix by cimabue at santa croce are cimabue .   the medium of crucifix by cimabue at santa croce are distemper on wood panel .   the dimensions of crucifix by cimabue at santa croce are 448 cm 390 cm  ( 176 in 150 in )  .   the location of crucifix by cimabue at santa croce are basilica di santa croce ,  florence . ","[(('artist', 1), ('art', 12), 0, ['RelatedTo']), (('art', 12), ('artist', 1), 1, ['CreatedBy']), (('crucifix', 3), ('croce', 5), 0, ['Synonym']), (('crucifix', 3), ('religious', 9), 0, ['RelatedTo']), (('crucifix', 3), ('work', 10), 0, ['Hypernym']), (('work', 10), ('crucifix', 3), 1, ['Hyponym']), (('crucifix', 0), ('croce', 8), 1, ['Synonym']), (('medium', 13), ('work', 10), 0, ['Co-Hyponym']), (('work', 10), ('medium', 13), 1, ['Co-Hyponym']), (('art', 12), ('medium', 13), 1, ['RelatedTo']), (('crucifix', 15), ('croce', 5), 0, ['Synonym']), (('crucifix', 15), ('religious', 9), 0, ['RelatedTo']), (('crucifix', 15), ('work', 10), 0, ['Hypernym']), (('work', 10), ('crucifix', 15), 1, ['Hyponym']), (('crucifix', 0), ('croce', 20), 1, ['Synonym']), (('distemper', 22), ('art', 12), 0, ['Hypernym', 'HasContext']), (('art', 12), ('distemper', 22), 1, ['Hyponym']), (('crucifix', 30), ('croce', 5), 0, ['Synonym']), (('crucifix', 30), ('religious', 9), 0, ['RelatedTo']), (('crucifix', 30), ('work', 10), 0, ['Hypernym']), (('work', 10), ('crucifix', 30), 1, ['Hyponym']), (('crucifix', 0), ('croce', 35), 1, ['Synonym']), (('location', 49), ('work', 10), 0, ['Hypernym', 'Co-Hyponym', 'Hyponym']), (('work', 10), ('location', 49), 1, ['Hypernym', 'Co-Hyponym', 'Hyponym']), (('crucifix', 51), ('croce', 5), 0, ['Synonym']), (('crucifix', 51), ('religious', 9), 0, ['RelatedTo']), (('crucifix', 51), ('work', 10), 0, ['Hypernym']), (('work', 10), ('crucifix', 51), 1, ['Hyponym']), (('crucifix', 0), ('croce', 56), 1, ['Synonym']), (('crucifix', 0), ('croce', 61), 1, ['Synonym'])]"
